"33230420";"Sagem";"MW3026";"will be Updated";"will be Updated"
"33230422";"Sagem";"MW3026";"will be Updated";"will be Updated"
"33230435";"Sagem";"MW3026";"will be Updated";"will be Updated"
"33230442";"Sagem";"MW3026";"will be Updated";"will be Updated"
"33230472";"Sagem";"MW3026";"will be Updated";"will be Updated"
"33230482";"Sagem";"MW3026";"will be Updated";"will be Updated"
"33230495";"Sagem";"MW3026";"will be Updated";"will be Updated"
"33230511";"Sagem";"MC3016";"will be Updated";"will be Updated"
"33230520";"Sagem";"MC3016";"will be Updated";"will be Updated"
"33230522";"Sagem";"MC3016";"will be Updated";"will be Updated"
"33230535";"Sagem";"MC3016";"will be Updated";"will be Updated"
"33230542";"Sagem";"MC3016";"will be Updated";"will be Updated"
"33230572";"Sagem";"MC3016";"will be Updated";"will be Updated"
"33230582";"Sagem";"MC3016";"will be Updated";"will be Updated"
"33230595";"Sagem";"MC3016";"will be Updated";"will be Updated"
"33230705";"Sagem ";"MW 3046";"will be Updated";"will be Updated"
"33230711";"Sagem";"MW3046";"will be Updated";"will be Updated"
"33230720";"Sagem";"MW3046";"will be Updated";"will be Updated"
"33230722";"Sagem";"MW3046";"will be Updated";"will be Updated"
"33230735";"Sagem";"MW3046";"will be Updated";"will be Updated"
"33230742";"Sagem";"MW3046";"will be Updated";"will be Updated"
"33230772";"Sagem";"MW3046";"will be Updated";"will be Updated"
"33230782";"Sagem";"MW3046";"will be Updated";"will be Updated"
"33230795";"Sagem";"MW3046";"will be Updated";"will be Updated"
"33230835";"Beijing ";"MT 345";"will be Updated";"will be Updated"
"33231111";"Sagem";"MW3036";"will be Updated";"will be Updated"
"33231120";"Sagem";"MW3036";"will be Updated";"will be Updated"
"33231122";"Sagem";"MW3036";"will be Updated";"will be Updated"
"33231135";"Sagem";"MW3036";"will be Updated";"will be Updated"
"33231142";"Sagem";"MW3036";"will be Updated";"will be Updated"
"33231172";"Sagem";"MW3036";"will be Updated";"will be Updated"
"33231182";"Sagem";"MW3036";"will be Updated";"will be Updated"
"33231195";"Sagem";"MW3036";"will be Updated";"will be Updated"
"33231311";"Sagem";"MW3040";"will be Updated";"will be Updated"
"33231320";"Sagem";"MW3040";"will be Updated";"will be Updated"
"33231322";"Sagem";"MW3040";"will be Updated";"will be Updated"
"33231335";"Sagem";"MW3040";"will be Updated";"will be Updated"
"33231342";"Sagem";"MW3040";"will be Updated";"will be Updated"
"33231372";"Sagem";"MW3040";"will be Updated";"will be Updated"
"33231382";"Sagem";"MW3040";"will be Updated";"will be Updated"
"33231395";"Sagem";"MW3040";"will be Updated";"will be Updated"
"33231711";"Sagem";"MW3022";"will be Updated";"will be Updated"
"33231720";"Sagem";"MW3022";"will be Updated";"will be Updated"
"33231722";"Sagem";"MW3022";"will be Updated";"will be Updated"
"33231735";"Sagem";"MW3022";"will be Updated";"will be Updated"
"33231742";"Sagem";"MW3022";"will be Updated";"will be Updated"
"33231772";"Sagem";"MW3022";"will be Updated";"will be Updated"
"33231782";"Sagem";"MW3022";"will be Updated";"will be Updated"
"33231795";"Sagem";"MW3022";"will be Updated";"will be Updated"
"33231811";"Sagem";"MW3042";"will be Updated";"will be Updated"
"33231820";"Sagem";"MW3042";"will be Updated";"will be Updated"
"33231822";"Sagem";"MW3042";"will be Updated";"will be Updated"
"33231835";"Sagem";"MW3042";"will be Updated";"will be Updated"
"33231842";"Sagem";"MW3042";"will be Updated";"will be Updated"
"33231872";"Sagem";"MW3042";"will be Updated";"will be Updated"
"33231882";"Sagem";"MW3042";"will be Updated";"will be Updated"
"33231895";"Sagem";"MW3042";"will be Updated";"will be Updated"
"33231934";"Mitsubishi Electric";"Sirius";"will be Updated";"will be Updated"
"33231935";"Mitsubishi Electric";"Sirius";"will be Updated";"will be Updated"
"33232511";"Sagem";"MW3052";"will be Updated";"will be Updated"
"33232520";"Sagem";"MW3052";"will be Updated";"will be Updated"
"33232522";"Sagem";"MW3052";"will be Updated";"will be Updated"
"33232535";"Sagem";"MW3052";"will be Updated";"will be Updated"
"33232542";"Sagem";"MW3052";"will be Updated";"will be Updated"
"33232572";"Sagem";"MW3052";"will be Updated";"will be Updated"
"33232582";"Sagem";"MW3052";"will be Updated";"will be Updated"
"33232595";"Sagem";"MW3052";"will be Updated";"will be Updated"
"33232611";"Sagem";"MW3056";"will be Updated";"will be Updated"
"33232620";"Sagem";"MW3056";"will be Updated";"will be Updated"
"33232622";"Sagem";"MW3056";"will be Updated";"will be Updated"
"33232635";"Sagem";"MW3056";"will be Updated";"will be Updated"
"33232642";"Sagem";"MW3056";"will be Updated";"will be Updated"
"33232672";"Sagem";"MW3056";"will be Updated";"will be Updated"
"33232682";"Sagem";"MW3056";"will be Updated";"will be Updated"
"33232695";"Sagem";"MW3056";"will be Updated";"will be Updated"
"00440000";"BenQ Mobile GmbH & Co. OHG";"Prototype";"will be Updated";"will be Updated"
"01108700";"Nokia Mobile Phones Ltd";"RH-93 / 1112b";"PCS Type Certification Review Board (PTCRB)";"North America"
